userId,movieId,rating,timestamp
470,36,4.0,849370395
220,1270,5.0,1230055726
298,6620,3.0,1449592405
28,58803,3.0,1242290671
15,122882,2.0,1510572126
230,33166,1.5,1196304701
367,3743,3.0,997812510
610,149011,3.5,1493848843
380,148626,3.0,1502232183
489,2138,3.5,1333657391
292,1198,4.0,1219625017
212,6564,3.0,1498429718
533,4973,5.0,1424753646
603,3395,3.0,953928124
63,111781,5.0,1443200278
194,5060,4.0,1110316664
326,4226,3.5,1322867669
534,98243,3.5,1459787998
561,95105,2.0,1491091851
288,3868,3.5,1054569013
113,1466,3.0,980051341
506,61240,5.0,1424486978
57,1100,2.0,969754781
563,597,4.0,1440793757
610,105504,3.0,1493849587
605,1270,4.0,1277097144
603,4713,4.0,1000194120
256,134368,3.0,1447532480
579,3623,4.0,960115660
245,1189,4.0,951182799
577,316,2.0,945965886
520,5903,3.5,1326687635
240,104,5.0,849122986
221,923,4.5,1118246740
109,34,3.0,841107487
307,5401,2.5,1186173378
353,110,3.0,831939713
38,329,3.0,841341249
201,260,5.0,939226374
607,3440,3.0,963080362
226,5816,2.5,1097545930
181,135,3.0,845471085
577,6,4.0,945967415
594,6639,0.5,1108950782
144,1527,2.5,1136811777
509,71899,3.5,1435995671
39,1921,5.0,974787586
216,933,5.0,975212514
368,481,4.0,971273532
28,56367,2.5,1243837445
294,608,4.0,966597387
599,5541,3.0,1498524311
22,30749,0.5,1268726523
73,123947,2.5,1464198258
82,2000,4.5,1084468140
136,348,1.0,832449595
331,5444,3.0,1537158418
215,1225,5.0,1260908741
352,102445,4.5,1493932102
380,5266,3.0,1494528286
475,58025,4.5,1498031213
156,1028,3.0,1106855396
348,2357,5.0,1378850758
608,5349,3.0,1117408260
372,1597,3.0,874414521
134,380,2.0,832840929
514,2115,4.0,1533872366
586,112852,5.0,1529899249
18,63131,3.5,1455749413
73,112852,5.0,1464275288
555,2794,3.0,978823073
354,4878,4.5,1200870508
169,4142,3.5,1059494385
409,2598,2.0,968978384
457,3793,3.0,993610371
93,356,5.0,942766907
68,8958,3.5,1158533267
222,3409,2.5,1391353703
298,85881,2.5,1447517523
141,8784,3.0,1513130594
610,5445,4.0,1493844814
414,78499,5.0,1294085364
40,48,2.0,832059371
606,446,3.5,1171760692
334,1198,3.5,1225477633
116,2002,3.0,1337196051
182,4545,4.0,1055152175
381,1258,4.0,1166891088
318,105250,4.0,1413646283
603,1271,3.0,963179850
597,1171,5.0,941557863
387,1965,4.0,1168153556
198,2174,3.0,1034197876
414,2858,5.0,961436469
555,1665,3.0,978747500
375,1586,3.5,1225230673
202,1206,4.0,974925048
232,6879,4.0,1085897071
288,2094,3.0,975692141
78,53972,1.5,1252574724
478,350,4.5,1121467274
428,2010,2.5,1111523535
534,57640,4.0,1459787997
193,307,3.5,1436558775
380,59315,5.0,1493420404
542,4370,5.0,1163387701
506,56949,3.0,1424487005
116,1088,4.5,1337195649
144,1291,4.0,1137323708
313,2302,1.0,1030557792
600,1921,3.5,1237851228
474,2178,3.0,1048709126
103,99764,3.5,1431954625
288,736,2.0,978468441
18,57528,2.5,1456924845
27,2094,4.0,965150412
41,2028,2.0,1459367469
221,1213,4.5,1111175957
266,2968,5.0,945670679
167,5952,4.5,1154721758
468,592,3.0,831400406
610,147657,4.0,1479544210
249,59369,4.5,1347317889
298,87520,1.0,1447517178
495,8533,5.0,1458636586
274,6593,2.0,1177986754
452,1687,5.0,1019581043
475,8636,4.5,1498029835
57,2599,4.0,969753240
274,2268,2.5,1171943602
91,502,1.0,1112716892
608,6188,3.5,1117336762
483,72554,4.5,1272239269
156,1963,3.0,939853183
108,508,4.0,1042840657
425,3418,4.0,1085490779
160,3471,3.0,971113953
357,2863,4.0,1348610889
10,72720,3.5,1455301822
202,110,4.0,974918508
479,2529,3.0,1039362699
140,44709,4.0,1166645423
432,91630,4.0,1335139828
380,5449,2.0,1494267424
19,1779,2.0,965711481
561,76175,2.0,1491091838
570,11,3.5,1181477768
134,48,3.0,832841524
610,2968,5.0,1493879465
580,2686,3.5,1167790567
432,3717,3.5,1315243290
410,2186,5.0,990909227
122,53953,4.0,1461562577
82,1721,2.5,1084464232
219,4993,3.5,1194681037
246,27731,3.5,1354134462
434,1274,5.0,1270605019
597,2947,4.0,941730164
555,913,5.0,978819462
577,2161,2.0,945965825
435,48516,5.0,1366678090
365,91323,3.5,1488673344
414,5072,4.0,1021986456
514,1335,1.0,1534114141
513,457,4.5,1159980582
490,53125,2.0,1328145505
274,1345,3.5,1247504106
597,104,5.0,941558713
247,4878,5.0,1467644413
307,7147,3.5,1186086484
177,69640,3.5,1435529826
590,2321,3.0,1258418110
137,3996,3.0,1204859320
603,2940,4.0,953925390
231,3462,3.0,1433089523
18,98585,3.5,1517686559
448,55768,3.5,1234617873
610,27317,4.0,1479545331
89,31851,3.0,1520409522
573,51662,4.5,1186589183
334,61024,3.0,1232304329
597,1240,4.0,940420695
177,239,3.0,1435536282
57,471,3.0,969753604
414,1627,2.0,961516093
152,7361,5.0,1450867691
380,223,4.0,1494278665
380,54286,3.5,1493420412
63,91630,4.0,1443200291
380,2527,4.0,1494804532
453,5349,4.0,1034602292
600,902,2.0,1237858756
121,454,3.0,847655996
129,8644,4.0,1167376704
232,6338,3.0,1182908416
249,97860,3.5,1364249415
599,5577,3.0,1498525287
480,33615,2.5,1179165295
414,4777,2.5,1216149582
256,45668,3.5,1446581543
599,86880,2.5,1498528187
480,648,3.0,1179177792
213,912,3.5,1316197229
292,2720,3.0,1016841711
608,2560,3.5,1117415838
448,86190,3.5,1338720202
440,2707,4.0,1237568798
185,5804,3.0,1044311830
177,3489,5.0,1435534933
217,1671,3.0,955943153
380,1681,3.0,1493668192
6,342,3.0,845553938
132,2076,3.0,1157923640
18,46578,3.5,1455059798
601,88810,4.5,1521397891
85,1596,4.0,889467110
294,3361,2.0,966595113
28,3105,2.5,1242031396
298,92420,3.0,1450441477
292,50872,4.0,1219625211
117,153,3.0,844162770
596,581,4.0,1535832664
182,2295,4.0,1055151632
452,1343,5.0,1013394437
599,1459,1.5,1498504140
414,3053,4.0,961436852
448,161830,1.0,1472493010
82,4085,3.5,1084519520
104,41566,4.5,1219930219
68,8972,3.0,1240093282
428,104,3.0,1111623768
140,4535,5.0,1014225103
561,91485,2.5,1491091694
594,316,4.0,1109036682
479,3360,4.0,1039362497
328,1270,4.0,1494210806
249,1240,4.0,1346757874
42,3173,4.0,996220281
492,1363,4.0,863976722
425,1214,4.0,1085477582
561,91529,4.0,1491091008
351,87222,3.5,1328296552
294,1884,5.0,966595748
6,180,2.0,845555006
448,8983,4.0,1145042155
328,91529,1.0,1494211628
342,3157,3.0,1042822234
438,8981,1.5,1105671243
509,6888,2.5,1435994604
91,7028,4.0,1112712992
356,51255,4.5,1229139877
28,36527,3.0,1242033038
606,6870,4.5,1171377306
495,139642,4.0,1458634702
240,455,3.0,849122745
280,1035,5.0,1348435634
600,4963,1.0,1237759148
332,5502,2.0,1352673403
594,7564,0.5,1108950754
249,7317,4.5,1347318459
592,520,2.0,837350519
298,68600,2.0,1467489621
590,4954,3.5,1258419334
116,500,3.0,1337199829
484,2133,4.0,1342365338
103,69140,4.0,1522172162
179,454,4.0,840907561
294,2253,3.0,966597066
606,2822,4.0,1171755704
266,919,1.0,944980614
509,93988,4.5,1435993045
217,1954,2.0,955935905
42,231,4.0,996220872
198,5013,4.0,1034139066
570,48774,4.0,1181555686
414,3425,3.0,961518476
590,30749,4.0,1267421716
422,3980,4.0,993688479
424,27020,3.5,1457901562
301,147,4.0,1211376829
432,59315,4.5,1328232710
521,58,4.0,852713185
425,7438,4.0,1106483063
425,5444,3.5,1114173135
42,50,5.0,996217838
239,588,4.0,1221158088
474,1357,3.5,1089386316
66,6333,4.0,1093747354
42,1831,2.0,996214323
445,593,4.0,1454621794
450,2924,5.0,974705992
330,26528,4.0,1285904059
385,1305,3.0,865026478
599,208,2.5,1498516434
368,1994,3.0,971275562
590,4153,1.0,1258419400
605,1210,5.0,1277097594
414,3117,4.0,965742623
51,4464,4.0,1230930939
226,4321,3.0,1096419928
601,858,5.0,1441639429
420,45499,3.0,1218036707
474,3011,4.0,1047054405
339,3006,4.5,1460345897
182,4029,4.5,1057526385
309,5008,4.5,1166068369
330,288,5.0,1285905235
580,7842,4.5,1212343012
318,2571,3.5,1235479423
368,2993,3.0,975829209
541,224,4.0,835643266
580,292,3.0,1167790141
603,2334,4.0,963177792
474,3364,3.5,1137521152
86,648,4.5,1344082866
298,4558,2.5,1479064950
414,106782,4.0,1485656712
233,55872,3.0,1529334449
255,2915,2.0,1005717706
4,2692,5.0,945079013
104,8360,4.0,1292699503
552,6003,3.0,1112151145
339,64614,4.0,1460346387
448,4333,3.0,1019128257
100,3911,3.5,1100186007
18,68319,4.0,1455749310
599,494,2.0,1498511333
202,1131,4.0,974912846
448,122920,3.0,1486936046
448,46578,4.0,1406660764
537,4993,4.5,1424138037
68,193,2.0,1261624010
610,85412,3.5,1493848011
340,318,5.0,848666393
368,849,2.0,971277040
608,329,3.0,1189380740
133,588,3.0,843490845
160,2253,1.0,971115791
572,2724,4.0,979923960
606,5971,3.5,1172014973
462,364,1.0,1121921449
563,3791,3.0,1441846261
603,3918,3.0,1000194533
610,30793,3.0,1493846721
298,97306,3.0,1447599707
610,71910,2.5,1493848618
375,3996,4.5,1225314333
28,1233,3.5,1234338465
20,3988,3.5,1054037831
274,3386,3.0,1171492209
324,3912,1.0,974906733
111,2683,3.0,1516156295
160,1011,1.0,971436953
96,299,3.0,964773068
62,46972,4.0,1525554198
63,89745,3.5,1443199946
217,2376,3.0,955940894
385,1081,2.0,842892541
600,7395,1.5,1237859174
307,2162,2.5,1186172289
160,3981,1.5,1065992238
561,3114,3.0,1491090961
590,1252,3.0,1258418213
477,71057,4.0,1252898673
291,60069,5.0,1453051715
517,49272,1.5,1487957751
503,500,3.5,1335219433
552,5378,4.0,1111473022
374,110,5.0,849089153
7,1246,1.5,1106635678
6,79,3.0,845554907
599,45969,2.5,1498517892
352,56775,3.5,1493674636
305,8810,4.5,1519494384
42,1021,2.0,996221407
160,3238,1.0,981310684
376,49272,5.0,1364958316
249,86332,4.0,1346847760
2,48516,4.0,1445715064
301,2490,1.0,1211376060
560,1365,4.0,1469653211
219,4995,4.0,1217436309
386,477,3.0,842614008
414,6295,2.0,1105474074
484,4989,4.0,1342368932
580,3156,2.5,1167861201
439,4993,5.0,1436943880
274,1917,3.5,1171934832
232,70334,3.5,1283133774
467,2394,2.0,919670559
66,8665,5.0,1093747996
570,1079,4.0,1181477899
7,3977,2.5,1106635635
367,440,4.0,997812283
608,6541,4.5,1117415672
520,3175,4.0,1326609791
525,2142,3.5,1476480476
590,2918,4.0,1258420863
201,435,4.0,941212999
414,7458,4.0,1086201679
425,8361,3.0,1114173426
162,4,3.0,836684306
182,3037,4.5,1054781561
45,3175,3.0,1020802351
169,6345,5.0,1059427702
132,5971,3.5,1157920697
580,8844,3.0,1168085188
313,32,4.0,1030475177
76,1196,4.0,1439168691
610,27563,4.0,1479545308
219,7163,2.5,1195700669
448,143472,1.5,1459171686
274,5349,3.0,1171409959
217,813,2.0,955945091
469,1231,4.0,965846099
182,2443,4.0,1063285020
480,4867,2.5,1179165477
551,1608,4.0,1504925526
610,52950,3.0,1493848047
6,378,3.0,845554987
178,5225,5.0,1163673883
183,1214,4.0,992331285
212,5618,4.0,1490115592
448,1645,3.0,1019132423
564,60756,5.0,1478451501
469,89,4.0,965334954
186,3070,3.0,1031080176
351,501,3.5,1326210798
18,6863,3.5,1455049761
594,589,5.0,1109036592
274,3552,4.0,1247504319
1,2093,3.0,964981710
157,953,3.0,992479516
168,2997,4.5,1306802080
288,1339,2.0,976138704
419,79677,3.5,1321854992
114,122904,3.5,1485387872
603,3543,5.0,963176106
373,6,5.0,846830247
249,3615,3.5,1356439579
111,134853,2.5,1516140998
469,2921,4.0,965662207
573,60069,4.5,1248841824
414,53993,2.5,1216149774
103,1610,3.5,1431957286
79,3984,4.0,975282070
597,1100,1.0,941730312
414,1121,4.0,961518176
227,7371,5.0,1447210661
45,5307,3.0,1020802747
388,43836,4.0,1386689764
219,442,3.5,1194932339
610,3683,3.5,1479544378
448,69453,1.0,1492455266
288,1023,5.0,978469199
524,1376,4.0,851609583
469,1228,5.0,965846167
41,60950,3.0,1458939033
38,292,3.0,841341248
313,2097,2.0,1030475828
24,61024,3.5,1458941725
330,1387,4.0,1285905302
123,99114,4.5,1447291764
288,63082,4.0,1252589552
11,1358,4.0,902155136
489,73501,3.5,1333832590
164,589,5.0,999708174
230,1485,3.0,1196305027
98,117176,4.0,1532457917
582,109374,4.0,1446794154
487,318,3.0,1428574138
249,82459,4.5,1348532830
590,4816,2.5,1258417076
415,457,3.5,1382470266
596,38061,4.5,1535709072
555,851,3.0,978749155
409,2788,3.0,967920079
493,1215,3.0,1001562740
331,2959,4.0,1537157521
121,497,3.0,847656316
19,606,2.0,965705362
62,48780,5.0,1521488751
577,39,3.0,945964946
266,3265,5.0,948587515
555,2105,4.0,978822670
182,3977,4.0,1054782372
28,48516,2.5,1234340364
288,586,3.0,978560086
244,2490,5.0,975093266
318,1080,4.0,1432578689
437,708,3.0,859721046
75,36519,4.0,1158967337
230,1022,2.0,1196304128
274,56174,4.0,1198044892
186,3534,4.0,1031081360
135,349,2.0,1009691292
462,86882,2.5,1381362708
255,3157,1.0,1005717292
453,4234,4.0,1005966187
606,6345,4.0,1171501566
16,1213,3.5,1377476956
462,53024,4.0,1265661945
571,12,1.0,966901337
23,3108,3.5,1107164068
438,4207,1.0,1105670736
103,6373,3.5,1431957980
312,5015,4.0,1043177537
506,49286,1.0,1424487024
291,54001,5.0,1453051469
606,5139,3.5,1171810004
424,69122,3.5,1457844138
193,1207,5.0,1435857322
298,104,3.5,1447584503
492,879,5.0,863976820
219,4734,2.5,1194681450
274,7368,3.5,1248335916
417,1704,5.0,1529284319
158,2428,4.0,1290764853
30,318,5.0,1500370344
368,3724,2.0,971274957
479,5389,3.0,1039367932
600,7004,3.0,1237742711
249,60074,4.0,1353801075
328,79132,1.5,1494207000
459,3996,5.0,1520233574
564,49286,3.0,1478451970
19,2870,3.0,965706365
61,5952,4.5,1145531615
288,32587,4.5,1130178686
84,1208,5.0,858772615
562,53996,4.5,1368896222
23,431,3.0,1107164178
193,356,3.0,1435856904
489,2245,3.5,1333233294
217,2082,2.0,955935527
473,6281,2.0,1169351257
222,99813,4.5,1391347065
454,82,3.5,1279476639
357,3114,5.0,1348610261
602,230,4.0,840876228
428,4776,4.0,1111524707
452,4814,4.0,1019580504
132,866,3.5,1157978820
198,1200,3.0,1039797013
599,2193,3.5,1519138694
274,7367,2.5,1171786282
305,68954,5.0,1460221997
409,1197,5.0,968979078
590,912,5.0,1258416487
52,1784,4.0,1468051563
274,223,4.0,1171756019
487,81845,4.0,1428574557
414,2450,2.0,961515451
10,6942,4.0,1455301621
57,150,3.0,972172393
219,27611,4.0,1237238946
380,6863,3.5,1493420082
217,3033,2.0,955944596
380,555,5.0,1493420567
392,2997,5.0,1027524319
18,4973,4.0,1455209683
20,2161,4.5,1054038165
448,96448,1.5,1373199417
202,3703,3.0,974918472
274,48043,3.5,1197014583
405,4878,4.0,1295933975
249,37386,2.5,1346753740
219,40819,2.0,1194686097
212,2028,2.5,1490114713
482,5388,4.0,1105396953
36,1358,2.5,1100803352
601,1917,4.0,1521397618
249,81562,4.5,1346752549
584,196,4.0,834987890
225,1136,3.0,949111248
152,91630,3.0,1450867875
469,1466,3.0,965336695
354,2376,3.5,1200865587
448,103221,2.5,1382796664
183,1222,4.0,992331344
219,56171,2.0,1206231900
28,1754,3.0,1242032528
408,93363,4.0,1467371133
597,1259,5.0,941639716
186,1287,5.0,1031072742
239,7445,4.5,1221159476
234,4571,4.0,1004408942
498,349,5.0,839197218
73,52975,3.5,1464198144
274,631,2.5,1172026125
19,1405,2.0,965707101
372,920,3.0,874417022
200,7451,4.5,1229888275
68,7254,2.5,1158533261
339,40815,2.5,1460183491
368,2009,3.0,971275906
111,179427,4.0,1516155015
220,3555,4.0,1230054638
534,1387,4.5,1459787997
480,4865,4.5,1179164192
517,3549,3.0,1487957231
84,302,3.0,858771796
208,380,2.0,940639513
305,74868,2.5,1460564491
39,364,4.0,974788976
577,1127,3.0,945967219
387,590,3.0,1117356499
380,1752,2.0,1495234963
201,931,3.0,940006866
313,1590,4.0,1030475095
18,1892,4.0,1458679104
71,837,4.0,864738481
606,2114,4.5,1171407500
480,2706,3.5,1179177760
552,2161,1.5,1111473200
313,1466,3.0,1030557900
160,2840,5.0,971436496
420,541,3.5,1218041713
480,8644,1.5,1179165151
488,1198,3.5,1112382073
186,3471,4.0,1031079382
361,2502,2.0,1204045760
332,1303,4.5,1352674460
305,72011,3.0,1463503220
288,1515,2.0,976124794
160,1186,5.0,971113711
226,6287,2.5,1101194027
6,110,5.0,845553283
315,2136,3.0,939920661
517,520,1.5,1492339043
233,3147,4.0,1448815825
105,1193,4.5,1447574045
6,352,3.0,845555382
305,1333,5.0,1460135851
226,2011,4.0,1095713170
199,1196,3.5,1119190979
68,81910,4.0,1346109877
566,551,1.0,849006071
222,79132,3.5,1391350196
386,50,3.0,842610344
483,53956,4.0,1226360461
414,4642,4.0,1020963283
603,3608,4.0,963176666
610,86332,3.5,1493846761
28,33794,4.5,1234338148
596,128908,4.0,1535829345
599,31221,1.5,1498504093
410,3224,5.0,990728986
286,1080,4.0,1119562012
534,55768,3.5,1459787997
171,858,5.0,866904261
372,1274,1.0,874415483
28,337,3.5,1242031731
305,2804,5.0,1524898025
480,1257,4.0,1179160829
217,1372,3.0,955942112
50,48780,2.5,1518168203
140,6279,4.0,1087314689
448,7000,2.0,1074423579
274,2052,3.5,1171932965
288,616,3.0,978469502
18,44199,4.5,1455049886
6,41,4.0,845554962
407,54286,3.5,1424349573
607,1023,5.0,964744265
448,2997,4.0,1039515852
414,7317,3.0,1086789477
599,1126,2.0,1519183128
320,42718,3.5,1284251112
182,6808,3.0,1066639364
474,1650,4.0,1060105233
474,6773,3.5,1100291688
332,85131,2.0,1352673425
590,1391,2.5,1258421023
274,71282,3.5,1290110327
108,1968,4.0,1042838877
274,1732,3.5,1171409454
64,1387,5.0,1161521187
38,585,3.0,841341570
420,1270,3.5,1218041551
63,745,5.0,1443348399
600,2282,4.0,1237762792
590,4545,3.0,1267237856
402,376,4.0,852551954
464,5349,4.0,1287400268
177,51084,3.0,1435530038
182,3150,4.0,1063284272
575,2568,4.0,926510514
194,1090,4.5,1110316671
490,4896,3.0,1328145467
396,204,0.5,1111688575
200,62,3.0,1229886642
3,849,5.0,1306463611
357,6296,4.5,1348610640
318,6539,3.5,1237233388
221,1220,4.5,1111175999
182,2530,1.5,1055152184
606,1619,3.5,1171814877
458,349,5.0,845651650
109,144,3.0,841109781
140,4508,3.5,1117729488
600,1772,2.0,1237851735
177,1566,4.0,1435535623
414,43396,3.0,1216149206
483,3869,4.5,1291838512
534,106072,4.0,1459787998
448,4981,4.0,1019127669
272,134853,2.5,1533566182
83,4975,4.0,1333843303
52,48516,4.0,1468051514
10,1784,3.5,1455301699
500,1910,2.0,1005528017
373,141,4.0,846830149
597,1193,5.0,941640888
580,2467,3.5,1168086579
469,1747,3.0,965425742
603,2844,4.0,963176221
202,2150,5.0,974924037
353,22,5.0,831939991
522,79006,4.5,1325711168
219,44665,3.5,1194686159
64,968,3.5,1161536420
298,73266,0.5,1476628535
310,750,4.0,1078647809
510,926,4.5,1141159343
266,514,5.0,945669505
449,2770,3.0,1053199011
28,65982,3.0,1277002092
469,1206,5.0,965335350
52,96811,5.0,1468051259
282,52973,4.0,1514070017
596,924,4.0,1535827439
603,2991,3.0,953926995
165,908,4.0,1046741248
455,317,3.0,836436023
561,4571,4.0,1491092172
489,3489,4.0,1332704658
313,4980,2.0,1030475450
483,235,2.0,1204277397
483,2987,4.0,1215873377
610,5010,4.5,1493844978
414,33437,3.5,1137431293
50,596,2.0,1514238575
249,1792,3.5,1355366864
369,7247,2.0,1237082509
474,5826,3.5,1079359153
313,2455,3.0,1030475189
202,1617,4.0,974924628
325,2389,2.0,1039397908
474,3873,3.0,1093267582
318,143355,3.5,1512681939
522,3911,2.5,1254101231
523,103772,5.0,1503126360
474,1934,3.5,1137521029
136,316,2.0,832449197
558,1798,3.0,1035415332
313,70,4.0,1030475884
10,73017,3.0,1455356691
555,2460,2.0,978823569
249,59022,3.5,1355677519
474,2333,3.5,1053348161
199,300,4.0,940372390
10,56949,3.0,1455357531
115,3751,3.0,977610102
263,597,4.0,941591926
117,34,3.0,844163454
195,2598,4.0,979469872
233,183011,1.5,1529333314
58,527,5.0,847718718
448,2860,3.0,1019128214
217,198,2.0,955940859
474,5450,4.0,1046870757
380,169984,2.0,1494635338
358,605,3.0,1339539265
64,22,3.5,1161559916
610,92309,4.0,1493848558
414,361,2.0,961514407
448,6348,2.0,1054457691
68,135,3.0,1261624168
603,6184,5.0,963176419
599,7033,2.5,1519235783
45,5418,5.0,1091305617
480,5152,2.0,1179163677
232,145,3.5,1218166300
232,6374,2.5,1218170197
288,1247,4.0,976139635
445,899,3.0,1454622110
240,1073,5.0,849123234
534,106696,3.0,1459787998
414,71518,4.0,1273977358
64,1407,3.5,1161521696
140,6219,3.0,1071665311
561,3948,2.5,1491094330
561,442,2.5,1491091398
297,6,5.0,900871748
474,2336,4.0,1081177394
58,186,3.0,847718910
51,3638,3.5,1230930158
91,2723,3.5,1112716711
199,5902,3.5,1102252563
288,35957,3.0,1194376423
139,6537,2.5,1453924353
200,8977,3.0,1229877216
580,4874,4.5,1167792708
408,4649,3.5,1468316736
438,3754,2.0,1105669923
483,1377,3.5,1215895528
64,780,3.0,1161520462
167,5146,4.0,1154721893
600,6319,3.0,1237762014
347,364,4.0,847645738
288,2313,3.0,980531720
477,6484,3.5,1200944638
203,110,5.0,1390094654
168,8949,5.0,1306802218
599,74668,3.5,1519179845
606,32587,4.0,1174427243
341,94405,4.0,1439751003
210,1196,5.0,1473705473
45,594,4.0,950726215
160,153,3.0,971115686
482,1288,3.5,1105396527
414,3986,1.5,1073679748
123,44199,4.0,1447292466
606,640,2.5,1190466365
21,88140,3.5,1441393049
599,55061,1.0,1498531554
330,3176,3.5,1285905667
6,26,4.0,845555362
21,135887,4.5,1436989124
438,5009,2.5,1105921217
474,1635,4.0,1123258150
20,4896,4.5,1054037243
89,171751,2.5,1520408877
331,8961,4.0,1537157717
479,3873,3.0,1039367658
381,4002,4.0,1165287087
288,2005,3.0,978467899
198,567,1.0,1034137937
599,1199,3.5,1498502277
495,86911,0.5,1458636328
217,87,3.0,955945423
342,3863,4.0,1042821962
448,2018,4.0,1019126704
599,31553,1.0,1519136858
448,151501,1.5,1489778733
474,1441,3.0,1047054453
562,1259,5.0,1368894067
97,1961,2.0,1043381823
64,1994,4.5,1161620585
159,88405,2.5,1508641239
116,1036,3.5,1337199890
117,497,4.0,844163168
514,3361,4.0,1533953688
36,1485,0.5,1100803422
474,4321,3.0,994819078
606,266,3.0,1171814965
276,637,4.0,858350702
249,81537,3.5,1356143499
562,1297,3.5,1368895351
603,3203,4.0,953926022
436,293,3.0,833529729
338,190207,1.5,1530148481
42,1090,5.0,996212773
227,111759,4.0,1447210130
391,627,5.0,1030944287
559,552,3.0,845476199
51,3363,4.5,1230929491
414,4640,3.0,1072057804
220,364,4.5,1230055763
151,631,4.0,855947672
42,1302,4.0,996258272
334,76093,4.0,1290273727
249,38061,4.0,1350988675
10,4447,4.5,1455398321
610,4299,3.0,1493846759
226,153,4.0,1095662628
606,4653,3.0,1209233868
600,377,2.0,1237714778
597,778,5.0,940362008
63,1220,5.0,1443200106
480,37844,2.0,1179166258
387,71,1.5,1150877466
345,1200,4.5,1342828544
284,216,4.0,832786827
566,17,5.0,849006000
381,1961,4.5,1164877386
22,107,4.5,1268330607
391,1921,5.0,1030826899
7,592,3.0,1106635922
599,1101,2.5,1519119750
469,2100,3.0,965425831
280,65585,3.5,1348533417
221,318,4.0,1111176249
564,34162,4.0,1478451497
41,56367,2.5,1458939544
280,4310,4.0,1348435309
288,1259,3.5,1054569635
42,2369,2.0,996262268
480,2424,2.5,1179178726
247,1291,4.0,1467644396
520,1682,4.5,1326609326
318,2674,3.0,1333821724
89,5220,2.5,1520408718
21,103883,3.5,1403460744
91,592,5.0,1112713199
570,48738,3.5,1181476483
256,780,4.5,1447011355
196,44665,4.0,1460953986
387,5531,3.0,1181457705
357,8827,4.5,1348612839
263,2875,4.0,941591851
104,919,3.0,1090595804
292,231,2.0,1219625064
600,337,4.0,1237742661
498,380,3.0,839197205
339,74685,5.0,1461140168
274,457,3.5,1256145196
571,1328,1.0,966901472
117,235,3.0,844163082
23,741,4.0,1107341586
224,1394,5.0,971811933
115,260,5.0,959800922
606,58783,2.5,1274383750
27,455,3.0,962685569
564,8807,4.0,1478453692
202,2533,3.0,974925206
290,1927,5.0,975030736
72,1357,4.0,1217323427
177,8965,3.0,1435525792
497,5952,2.0,1429127337
448,3949,4.0,1296299329
226,3826,2.0,1114838989
84,534,4.0,857653693
352,593,4.0,1493931966
307,8506,2.5,1189456374
412,909,3.0,939114397
305,106491,3.0,1460366218
226,56171,3.5,1197925630
359,2424,3.5,1192499119
455,315,3.0,836436114
297,22,2.0,900871989
111,4149,2.5,1516144223
89,67888,4.5,1520409094
372,1265,4.0,874415833
210,33615,4.5,1473881816
380,3999,3.0,1494613248
177,926,5.0,1435535833
599,3141,1.5,1519255706
288,87,3.0,1174395882
411,261,3.0,835532418
247,44191,4.0,1467644192
477,2746,3.5,1200941823
232,72731,3.5,1283133148
414,39449,2.0,1145900777
104,471,4.5,1238111129
267,1197,5.0,959807660
492,648,4.0,863975952
50,108932,2.5,1514239108
525,52973,3.5,1476477593
477,56174,4.0,1200941094
483,3745,4.5,1215897151
89,159069,4.5,1520409400
594,2424,5.0,1108973832
113,4126,4.0,980087663
414,142488,5.0,1511535975
599,240,1.5,1519173207
34,357,0.5,1162048916
91,36,3.0,1112712316
212,104879,4.5,1490114933
554,364,4.0,944900147
42,3104,3.0,996258581
140,150,5.0,942842394
414,116797,4.0,1485657163
469,2683,2.0,965333459
47,106100,4.0,1496205277
380,1617,5.0,1493420021
305,5618,5.0,1460135409
423,104,3.0,1155285432
474,8609,3.5,1201833138
586,27619,4.5,1529903475
525,588,3.5,1476476589
452,2707,5.0,1019584632
560,5574,3.5,1469648693
89,124404,5.0,1520409348
68,59501,2.5,1240093161
315,2553,2.0,939920310
498,457,5.0,839197246
391,4298,5.0,1030827772
294,349,2.0,966633961
160,4055,5.0,1003333005
201,1639,5.0,940006866
217,2054,3.0,955942294
480,597,3.0,1179177776
226,4025,2.0,1114838884
199,6565,4.0,1060288780
6,3,5.0,845554296
339,5816,2.5,1460183492
392,2683,5.0,1027524290
480,8958,4.0,1179163482
432,2431,4.5,1335139774
326,96829,4.0,1419880819
288,6593,4.0,1087924427
469,10,2.0,965334356
313,2571,5.0,1030474684
594,7982,0.5,1108950686
20,2054,2.5,1054036164
103,1945,4.0,1522172361
387,948,3.0,1095119611
98,109487,5.0,1532457413
556,122890,4.0,1534321026
603,1307,4.0,953927787
600,344,3.0,1237709122
551,103772,3.5,1504926154
389,65,4.0,857934553
474,720,4.0,1052485296
288,4966,3.0,1026309749
159,49286,2.0,1508641212
132,8973,4.0,1157920795
599,2819,2.5,1498518606
200,27611,3.0,1229877974
57,1291,4.0,965798248
434,5378,1.0,1270606584
275,3114,4.0,1049076470
220,316,2.0,1230055774
91,2710,4.0,1112713492
558,5420,5.0,1035415871
140,36529,3.0,1172256009
477,1265,4.0,1200939795
474,6288,3.5,1066136312
532,1953,4.0,1025523203
217,1376,5.0,955935853
414,6296,3.5,1095465901
